11LU013	11LU016	11LU022	11LU035	C3L-00001	C3L-00009	C3L-00080	C3L-00083	C3L-00093	C3L-00094	C3L-00095	C3L-00140	C3L-00144	C3L-00263	C3L-00279	C3L-00368	C3L-00412	C3L-00422	C3L-00510	C3L-00604	C3L-00893	C3L-00913	C3L-00973	C3L-01330	C3L-01632	C3L-01682	C3L-01683	C3L-01862	C3L-01889	C3L-01890	C3L-01924	C3L-02219	C3L-02345	C3L-02348	C3L-02350	C3L-02365	C3L-02508	C3L-02549	C3N-00167	C3N-00169	C3N-00175	C3N-00180	C3N-00199	C3N-00203	C3N-00217	C3N-00223	C3N-00293	C3N-00294	C3N-00433	C3N-00546	C3N-00547	C3N-00549	C3N-00550	C3N-00551	C3N-00552	C3N-00556	C3N-00559	C3N-00560	C3N-00572	C3N-00574	C3N-00578	C3N-00579	C3N-00580	C3N-00704	C3N-00737	C3N-00738	C3N-00959	C3N-01016	C3N-01021	C3N-01023	C3N-01024	C3N-01030	C3N-01071	C3N-01072	C3N-01074	C3N-01405	C3N-01410	C3N-01413	C3N-01414	C3N-01415	C3N-01416	C3N-01488	C3N-01489	C3N-01799	C3N-01823	C3N-01842	C3N-02000	C3N-02002	C3N-02003	C3N-02067	C3N-02087	C3N-02089	C3N-02145	C3N-02149	C3N-02155	C3N-02158	C3N-02379	C3N-02380	C3N-02421	C3N-02422	C3N-02423	C3N-02424	C3N-02433	C3N-02529	C3N-02572	C3N-02582	C3N-02586	C3N-02587	C3N-02588	C3N-02729
MAFB	0.5050477059	0.494040113696667	0.562487336483	0.48390979233	0.505904205883333	0.586471224756667	0.39371288637	0.45767419194	0.467929738187	0.427203141923333	0.458324002659	0.422196339189667	0.443351839986667	0.480369682191667	0.5991191514	0.4694415149	0.513935625156667	0.359737135845667	0.374884291859333	0.512321333846667	0.440841254643333	0.501696759466667	0.488915726226667	0.382495457418	0.47210104822	0.419354015033333	0.4895478122	0.459968347636667	0.385024207418333	0.44715337183	0.480284493766667	0.460379936384667	0.52931833469	0.43897197833	0.437089829477	0.46623847534	0.448434121794667	0.38818305242	0.458384645766667	0.558770781601	0.51221370151	0.5386544159	0.553488748623333	0.527574363233333	0.435579349116667	0.370204801976667	0.473397026953333	0.60746359295	0.5043381931	0.57282189363	0.427678182112333	0.527567895223333	0.382712685553	0.538745047418	0.431014730874667	0.58804022194	0.44251272634	0.4322583658527	0.372121281170667	0.469676491493333	0.407194732776667	0.43346410825	0.53646540664	0.392120746136667	0.461097221946667	0.420520405778	0.453592734126667	0.49472303289	0.417846754926667	0.44830497062	0.478397613033333	0.512922745313333	0.453392262936667	0.483767020083333	0.430400617453333	0.442440219611	0.489042424226667	0.427139801786667	0.402360886529	0.541583464906667	0.539745510866667	0.503852774426667	0.455265076503333	0.396934449185333	0.441932326236667	0.438503125441333	0.419235076706667	0.37568515476	0.508042076113333	0.423072587009	0.507298555883333	0.571514700576667	0.519047815866667	0.449840600966667	0.438781370395667	0.418204610123333	0.513098169093333	0.363147113926667	0.524461031209	0.432217255116333	0.50678959711	0.549010757053333	0.4473255017876	0.502194739063333	0.452399824143333	0.496536418563333	0.451762177526667	0.389206548090333	0.50215680939	0.414638702636667
TFAP4	0.482434217066667	0.485983159803333	0.455909410466667	0.479414483163333	0.481039965433333	0.479093435	0.46635516244	0.46582634462	0.47530040872	0.5173202439	0.486382075346667	0.482706196816667	0.516878308275333	0.482889100566667	0.43814060767	0.484806616943333	0.432871596582333	0.422654682820667	0.4865286654	0.5279977446	0.45545803992	0.441906004074333	0.48556289147	0.505643704346667	0.407878160963333	0.509210513936667	0.448039210866667	0.391353292913333	0.413760867734333	0.440970552303333	0.473384164153333	0.470952964027	0.489913247457667	0.480679338983333	0.414862237304333	0.514703458033333	0.389959431262	0.53424624455	0.454282676706667	0.444672332663333	0.44983242277	0.476430518723333	0.489398005443333	0.41824489865	0.469538012396667	0.483260758063333	0.455146442533333	0.496804579053333	0.43508294277	0.548839289342	0.473930139923333	0.500387235216667	0.479560919833333	0.472093568236667	0.5105559722517	0.505783533746667	0.44957654702	0.502980242456667	0.466403321666667	0.419872878193333	0.473804123215333	0.459053738147333	0.466971319606667	0.471953801243333	0.4305425831	0.453686748576667	0.50256187535	0.483849539414667	0.373206891663667	0.490462233816667	0.493999095841333	0.490115271006667	0.4685381795	0.521228752436667	0.439240579606667	0.466857972397	0.504265532286667	0.471141934743333	0.41346159864	0.474018095461333	0.526435829292	0.55601807232	0.50045694496	0.444400441837667	0.491589345596667	0.51376513671	0.48105268784	0.408324342683333	0.48895156459	0.436331630566667	0.410421633156667	0.48647474185	0.44434107239	0.451585572753333	0.560200640533333	0.47146083334	0.437614821199667	0.489215831683333	0.460418108675667	0.512185369718	0.476155499916667	0.492554273756667	0.458703621766667	0.441433940116667	0.439024136836667	0.459401798496667	0.483767355543333	0.47077581172	0.48413740909	0.381243577906667
E2F2	0.746703056333333	0.6369529019	0.729823835	0.701074186333333	0.111234634306667	0.214896563256667	0.614012931666667	0.0799617840866667	0.26008046846	0.656154738666667	0.104048629805	0.0621893593273333	0.754140805666667	0.11176091454	0.15809589951	0.0837455694166667	0.0900365777176667	0.0514092647736667	0.1780209975	0.35357271135	0.0345320616133333	0.790718645666667	0.142260290093333	0.04927462982	0.14367750889	0.0922857552423333	0.336813734683333	0.431933168666667	0.0330804704673333	0.0612259378146667	0.161234786563333	0.132090604736667	0.6788328647	0.0705358538773333	0.05269541235	0.539717015466667	0.0735772218333333	0.08267895959	0.0903091613666667	0.841704924333333	0.0903830570566667	0.450263735126667	0.570869906333333	0.9448542	0.246839479483333	0.0533543483603333	0.0798456781986667	0.91599206	0.444148003623333	0.616565930366667	0.33273480404	0.874971226	0.37901265578	0.750085996366667	0.337487870036667	0.759516364666667	0.33317317468	0.852673770333333	0.177277069323333	0.597329787866667	0.088576914849	0.761823871333333	0.86174607	0.191340774997	0.746610491666667	0.04042464551	0.0773519487753333	0.446115464066667	0.134496406946667	0.544059978333333	0.805370052666667	0.399901078433333	0.872522603	0.2910299195	0.826818769333333	0.792633416666667	0.31773505314	0.249087965133333	0.12960641933	0.357385006566667	0.412586160546667	0.3564721619	0.374648908	0.190690391246667	0.538048890566667	0.5357127577	0.0820130837066667	0.0788531483943333	0.826918777666667	0.127069232712333	0.693965541566667	0.937573103333333	0.0821568781746667	0.24092829864	0.902991596666667	0.299340846163333	0.768198747	0.0265649717366667	0.106795000582667	0.0705444792333333	0.4437119912	0.904170614333333	0.0659509959973333	0.641155416866667	0.407283566656667	0.163933271016667	0.0536060869803333	0.05509982153	0.660039522333333	0.09506028012
FOXD3	0.45944539539	0.462815641696667	0.482559663923333	0.45885976552	0.427908096274333	0.446425023039667	0.488111735096667	0.422500936560667	0.441326786533333	0.492327880144667	0.448614106566667	0.431624996069333	0.47601412863	0.475101402524667	0.459236094226667	0.441778212162667	0.474645194923	0.504406353481	0.473557008918	0.465941178978333	0.466450706186667	0.43399119775	0.479709666152667	0.427276840977333	0.45334669716	0.413659792333333	0.411176217376667	0.481439781854233	0.439869714986667	0.457897056946667	0.471927125246667	0.498645318432667	0.47532559142	0.48865051294	0.460845495606	0.462394226416667	0.452099203613333	0.47778063571	0.4900220855	0.445574196488	0.471027629376667	0.468533570333333	0.482252311666667	0.420192319814333	0.44572767621	0.451978620923333	0.452288778617667	0.48470400825	0.450055521696667	0.488175121103333	0.462764939733333	0.408436287050667	0.47198234912	0.476874646845	0.443533080906667	0.52227242404	0.519391254508	0.469193925096667	0.476296063633	0.44689949958	0.497134351583333	0.483822745903333	0.505567476633333	0.528130744860667	0.445629099502667	0.447502152873333	0.446212320773333	0.50955032359	0.48869053963	0.469661176513333	0.544676413496667	0.478612529679	0.43675700526	0.48501300807	0.501294024946667	0.440737270033333	0.455562058166667	0.461939693870333	0.47173845951	0.452728174396667	0.460462725728667	0.44712616669	0.498616667133333	0.432644191626667	0.478934103096667	0.450444379096	0.456865999406333	0.507051449965667	0.455219763166667	0.493295596	0.427061273858	0.472496613793333	0.45946661632	0.44017292442	0.479631503853333	0.477910554533333	0.466216619193333	0.443734063173333	0.518019069647	0.422414331316667	0.47646546345	0.518400957993333	0.455293022636667	0.445419925676667	0.46705557392	0.4290182495567	0.482023886803333	0.4464020026	0.444777129113333	0.477532261753333
POU5F1	0.506422001753667	0.514729723273333	0.450085252606667	0.475730969573333	0.359701925817	0.55729284748	0.538495333606667	0.459429027473333	0.474785317035333	0.60856583295	0.532897003383333	0.386837128783333	0.533261252703333	0.491340888796667	0.48416654126	0.341246254012333	0.475438206563333	0.354139576463	0.507368507161	0.45219469547	0.327621261596667	0.439291690209667	0.37727485332	0.358999589026667	0.438738974346667	0.417669514531333	0.489287293166667	0.412679148814333	0.32664365816	0.411465929666667	0.431383426075333	0.434888549256667	0.46772588978	0.394243228426333	0.38918737973	0.536235358924667	0.395145314613333	0.360334720763333	0.391272713833333	0.487179489583	0.540553697733333	0.50248099035	0.459310658981333	0.510579379029	0.442493734573333	0.41541200598	0.362135350883333	0.46258547875	0.520615395875667	0.46307007906	0.447827841879667	0.538302575838333	0.59958490378	0.501436872856967	0.45358977074	0.447158470566667	0.394821878771	0.407386085463333	0.434115651005	0.444340528094333	0.454358684445	0.453454026473333	0.4932523163	0.43527673603	0.425556481126667	0.37977425292	0.419367867209667	0.51457688317	0.45161376829	0.551758385638667	0.546676026773333	0.57777478952	0.579078552186667	0.418239731570667	0.518541891256667	0.50304743966	0.47639005443	0.431775621276667	0.43728685809	0.491147014583	0.493732204333333	0.503908971533333	0.497951973306667	0.482471641176667	0.478806454969	0.438524024076667	0.386377918117	0.327133489636667	0.579536346316667	0.37637991647	0.44461173994	0.489170155823333	0.347208631126667	0.512317832556667	0.494098194086667	0.401712630076667	0.57409539113	0.256979211046667	0.448149273241667	0.384636177	0.547368079933333	0.502200286622333	0.427100932026667	0.421805969926667	0.487036679133333	0.389700720357	0.36102575294	0.362253354818	0.40444682042	0.431093012431
PLAGL1	0.439056067496433	0.438855203079333	0.492277936163333	0.518500800266667	0.416517143693333	0.470523858265	0.44728536425	0.519293861566667	0.389117895733333	0.37003345831	0.509736628005667	0.496750085978333	0.471967708513333	0.500494667383333	0.520843811706667	0.514261064466667	0.485608518613	0.50157653511	0.44385736286	0.458782124516333	0.5147660673	0.448271977812	0.420876904588333	0.53710598623	0.448161850938233	0.48012872498	0.485257506513	0.41668884768	0.528597083576667	0.496179093760667	0.446967871809	0.457326779366667	0.44646199978	0.43470983617	0.469719400673333	0.489832070223333	0.4947613631	0.458493212913333	0.503118717103333	0.505316635866667	0.470005220856667	0.341500694113333	0.513774514866667	0.548941629976667	0.422629795213333	0.462028277996667	0.442632742846667	0.492314466593333	0.456959958426667	0.503422125013333	0.441589969669	0.389046093977667	0.448951350006667	0.469951672906667	0.459948938376667	0.483295952937333	0.451494545515567	0.443110091342667	0.442069091836667	0.426047000393333	0.483998245893333	0.43596666037	0.517114482824	0.4261239771955	0.412419669716667	0.494261087073333	0.503494102713333	0.459278084766667	0.465302446028	0.436437341063333	0.49721816997	0.482123366124	0.448999225023333	0.475604802153333	0.471190681036667	0.48770669655	0.43105771171	0.430595314443333	0.456044500663333	0.467401119167	0.448280952116667	0.47257585624	0.467168021814667	0.4493098746	0.451957287177667	0.471431787231333	0.478266819932	0.50163524342	0.422856553762667	0.462028805548	0.465625165156667	0.41903261248	0.441680864922667	0.429994812213333	0.428627925983333	0.39056129986	0.459519303800667	0.510014094847	0.463700613746667	0.477874828936667	0.456416608914	0.429730702711333	0.43269296359	0.422482252585333	0.474094954251667	0.46241812086	0.492145234456667	0.479720085143333	0.44552953513	0.441602520386667
FOXC2	0.46519818186	0.46231802756	0.434878136348667	0.45166781976	0.425562522453333	0.43723385305	0.44905140898	0.563767878633333	0.526969040276667	0.439355613506667	0.50264143659	0.459059198881667	0.448563236156667	0.445206720956667	0.457781893013333	0.507608315426667	0.421376638632333	0.509864574013333	0.40936276519	0.455818668254	0.469052631358333	0.4943094108	0.435740655978333	0.468619221756	0.431972018276667	0.50323044281	0.4554354724	0.451424829638	0.447013165460433	0.50084853075	0.487090311786667	0.485610483636667	0.445340966143333	0.448833767389667	0.480969002326667	0.490728618076667	0.518698991721333	0.459123087706667	0.473610040613333	0.44701984719	0.513404522725333	0.474944674113333	0.491124641012667	0.530421880366667	0.46411567297	0.425479054416667	0.49339766117	0.48294852494	0.478838409646667	0.538591520943667	0.40539310279	0.439277687653333	0.45575012127	0.44464181608	0.4754095607	0.478110451403	0.40938554731	0.41850694061	0.44060169261	0.470714168226667	0.49936547333	0.422694226790667	0.503445795693333	0.460673528986	0.434308447926667	0.495551189686667	0.456483879543333	0.453600452416667	0.488519562603333	0.445918855116667	0.4601196986	0.49403408293	0.510634711193333	0.410553117633333	0.460955342686667	0.423106926301333	0.410584297468667	0.4485736374	0.47341081365	0.439469429326667	0.505132953	0.4799687025	0.53159356343	0.479250258280667	0.41007700942	0.479475472203333	0.475885425468667	0.440724230773333	0.45645401933	0.4045285072	0.469146604883333	0.384834132713333	0.42782430666	0.398230248603333	0.467371965616333	0.41041270225	0.5529602841	0.476649166703333	0.51264702884	0.499722658396667	0.440788834001333	0.45720623488	0.456536621201	0.448973466693333	0.51234224853	0.49391648655	0.439130346266667	0.430482331909	0.47228281351	0.46138584481
KLF9	0.507354774763333	0.462161942977667	0.4206112627	0.425384017795	0.48647176815	0.49726529246	0.40563897711	0.503467760443	0.4208872271	0.38942589694	0.454896093841	0.424934749220667	0.462655762816667	0.495015638636667	0.461565565316667	0.452636352363333	0.48573717028	0.4527975434	0.495687672609333	0.518879186723333	0.508350325436667	0.500044563516333	0.515072626863633	0.462293578623333	0.41885085159	0.535086872966667	0.4766688224	0.433166188033333	0.565124108	0.446756781676667	0.44161100451	0.454241815706667	0.557970941712667	0.49542131669	0.50157276543	0.459432799163333	0.532112317659	0.5023965532	0.461440853953333	0.447577978176667	0.464158050366667	0.408536078561	0.47808600215	0.364535498043	0.409730633133667	0.531531550976667	0.470024071826333	0.461524642973	0.447354966463333	0.429135313663333	0.448702295284333	0.371073985456667	0.436655388657667	0.387995424412333	0.47357397266	0.432356513586667	0.503227534676667	0.448845445335	0.46062758974	0.445948045073333	0.517513564444333	0.43369442016	0.440785145291333	0.502174326093333	0.436381684883333	0.49999833819	0.49181050896	0.404311707	0.524295115766667	0.391250301324133	0.521151875093333	0.39786901582	0.407593252944333	0.42466226446	0.468531487643333	0.378520919733333	0.401021562755667	0.447126988503333	0.464853742452667	0.497369287273333	0.469438079763	0.457442846729667	0.428210849387333	0.50541970375	0.456150523024	0.503612102796667	0.497399563816667	0.478515790790667	0.45766572708	0.513808622893333	0.412482207806667	0.37555426148	0.44127498607	0.448477273286667	0.452397538753333	0.443104523945	0.452943171963333	0.537775668322333	0.532307524066667	0.491038642006667	0.413636804636667	0.386510294533333	0.511935939525667	0.418643496119	0.444553085592333	0.498637007033333	0.472734067906667	0.540904008933333	0.4940857690073	0.49945589846
ZNF384	0.555692283923333	0.592644880383333	0.498910392033333	0.4915252523	0.512435234666667	0.463981077086667	0.473436611263333	0.4914492574	0.474661580843	0.530369999416667	0.49754201845	0.409049020926667	0.500273834826667	0.480097029586667	0.575735336266667	0.38731087825	0.46621867558	0.391718921046667	0.3186750135	0.489846397203333	0.347046758473	0.490122508446667	0.448236717133333	0.31105987853	0.419898362533333	0.423430677548667	0.41976695898	0.473914737393333	0.408191420492	0.434032021707333	0.462660843801667	0.508890070623333	0.508273166493333	0.38028519161	0.492854280329667	0.48567625228	0.466571907633333	0.398880159123667	0.397129925143333	0.49778571768	0.484832854432667	0.471080102483333	0.455519410976667	0.472087269366667	0.472007332806667	0.360465679213333	0.442522435483333	0.559456645746667	0.508794193093333	0.46395352286	0.412937628053333	0.467671434788	0.465984162871	0.521820782533333	0.505617150681	0.540609049913333	0.450905439119667	0.451215481976667	0.390495320412	0.440298432596333	0.43162269603	0.438164716396667	0.537566505146667	0.347252038293333	0.47874370833	0.461025486739267	0.458740800313333	0.501678707143333	0.474307431403333	0.510625720933333	0.514164776926667	0.54091564204	0.434428847934667	0.494634920937667	0.455686487025667	0.473594855617333	0.489494466223333	0.44358773108	0.515018690833333	0.454790813426667	0.462853260604	0.512430519346667	0.476476261006667	0.424720090298667	0.488655496063333	0.438664434343333	0.482599746493333	0.343371790783667	0.4620182888	0.437393754066667	0.500578617886667	0.456586551093333	0.447221147503333	0.441143408983333	0.488138180348	0.439432804633333	0.510608356814	0.389058961584333	0.479601970241667	0.4242168301628	0.54612042243	0.541550415216667	0.488219843668	0.462607013495367	0.473162122880667	0.45471684656	0.415724926303333	0.419307000873333	0.46410448583	0.417285358911667
SMAD5	0.442194873086667	0.434855625792133	0.380542939306	0.377373440993333	0.440081964323333	0.39839969159	0.461215841863333	0.470925486894667	0.360450299803333	0.383056465206667	0.506324754726667	0.46483334131	0.423401207886667	0.4588132991	0.374366155172	0.51989563226	0.479050129646667	0.547889947493	0.523137632423333	0.430937599294667	0.617201106	0.412395983463333	0.464688321203333	0.56419523159	0.424394504783333	0.55233964431	0.514573146466667	0.45476961426	0.564019160743333	0.46548628919	0.424368760546667	0.499112642886667	0.455474325616667	0.503674509285333	0.467926515906667	0.46883043227	0.445689666752	0.479052903555333	0.529977457473333	0.38722503941	0.420451902196667	0.426894967603333	0.445071267541667	0.417374435651667	0.477910318366667	0.585980150826667	0.59434262312	0.387260372620667	0.426522538793333	0.452789989973333	0.45778869213	0.47737880139	0.42768400302	0.44266681043	0.429729804899667	0.389996173383333	0.453215052306667	0.478082988436667	0.489066024808	0.412892607236667	0.510100323143333	0.404571324323333	0.372711805876667	0.5065511889	0.388909958743333	0.538177860983333	0.52409074412	0.41919609003	0.577020617533333	0.40465550644	0.40488151649	0.432973147617333	0.4531515952	0.449322062653667	0.42200460007	0.38671150905	0.415820631316667	0.495133425929667	0.491322772743333	0.421877487863333	0.491656089273333	0.455279873113333	0.41754740444	0.5095606227	0.443278563131	0.463997228526	0.47509401549	0.579437756726667	0.49465206758	0.474169913153333	0.425275994213333	0.461743940322	0.518550029416667	0.442879216724	0.420399703154	0.457992123016667	0.42346432229	0.5635594335	0.4837865116	0.472292021955	0.421576132042667	0.400043162196667	0.571867826866667	0.403431017016	0.417415227419667	0.47450610705	0.53116073492	0.50432592583	0.388789294567333	0.5479060011
